Время[с],Напряжение[В]
9.6441,1.5771
9.6453,1.5771
9.6465,1.5734
9.6477,1.5771
9.6489,1.5809
9.6501,1.5771
9.6513,1.5771
9.6525,1.5809
9.6538,1.5809
9.6550,1.5771
9.6562,1.5771
9.6574,1.5771
9.6586,1.5809
9.6598,1.5809
9.6610,1.5771
9.6622,1.5809
9.6633,1.5734
9.6645,1.5809
9.6657,1.5734
9.6670,1.5809
9.6682,1.5809
9.6694,1.5846
9.6706,1.5809
9.6720,1.5734
9.6732,1.5809
9.6744,1.5809
9.6758,1.5846
9.6772,1.5734
9.6784,1.5734
9.6795,1.5771
9.6808,1.5809
9.6820,1.5809
9.6833,1.5771
9.6846,1.5846
9.6888,1.5809
9.6902,1.5809
9.6915,1.5734
9.6927,1.5771
9.6938,1.5771
9.6949,1.5809
9.6960,1.5809
9.6970,1.5809
9.6981,1.5809
9.6992,1.5809
9.7004,1.5734
9.7017,1.5734
9.7028,1.5809
9.7040,1.5734
9.7052,1.5771
9.7064,1.5734
9.7075,1.5734
9.7087,1.5734
9.7098,1.5809
9.7109,1.5809
9.7121,1.5809
9.7132,1.5771
9.7143,1.5809
9.7155,1.5771
9.7167,1.5809
9.7178,1.5846
9.7190,1.5771
9.7202,1.5809
9.7213,1.5809
9.7224,1.5734
9.7236,1.5846
9.7247,1.5809
9.7258,1.5771
9.7270,1.5809
9.7281,1.5734
9.7292,1.5734
9.7304,1.5809
9.7315,1.5809
9.7326,1.5809
9.7337,1.5809
9.7349,1.5771
9.7361,1.5809
9.7372,1.5809
9.7384,1.5771
9.7396,1.5809
9.7409,1.5809
9.7420,1.5771
9.7432,1.5809
9.7444,1.5697
9.7456,1.5734
9.7468,1.5809
9.7479,1.5809
9.7490,1.5809
9.7503,1.5809
9.7517,1.5809
9.7530,1.5809
9.7544,1.5771
9.7556,1.5809
9.7567,1.5771
9.7580,1.5809
9.7593,1.5809
9.7604,1.5771
9.7617,1.5771
9.7630,1.5809
9.7645,1.5771
9.7658,1.5809
9.7671,1.5809
9.7682,1.5846
9.7709,1.5809
9.7721,1.5809
9.7733,1.5809
9.7744,1.5771
9.7757,1.5809
9.7769,1.5771
9.7781,1.5734
9.7792,1.5809
9.7803,1.5809
9.7816,1.5809
9.7827,1.5771
9.7839,1.5809
9.7850,1.5809
9.7861,1.5734
9.7872,1.5771
9.7883,1.5734
9.7894,1.5809
9.7905,1.5809
9.7917,1.5734
9.7929,1.5809
9.7941,1.5771
9.7952,1.5809
9.7963,1.5771
9.7975,1.5809
9.7986,1.5809
9.7997,1.5771
9.8009,1.5846
9.8020,1.5734
9.8031,1.5771
9.8042,1.5809
9.8053,1.5771
9.8065,1.5809
9.8076,1.5809
9.8087,1.5771
9.8099,1.5809
9.8111,1.5771
9.8122,1.5809
9.8135,1.5771
9.8148,1.5809
9.8162,1.5809
9.8176,1.5771
9.8188,1.5734
9.8200,1.5809
9.8212,1.5809
9.8224,1.5771
9.8237,1.5734
9.8251,1.5809
9.8263,1.5734
9.8273,1.5809
9.8283,1.5771
9.8294,1.5734
9.8304,1.5771
9.8315,1.5809
9.8326,1.5809
9.8337,1.5809
9.8348,1.5734
9.8360,1.5734
9.8371,1.5809
9.8383,1.5771
9.8394,1.5809
9.8405,1.5771
9.8417,1.5771
9.8431,1.5809
9.8443,1.5734
9.8454,1.5771
9.8465,1.5697
9.8477,1.5809
9.8489,1.5734
9.8500,1.5846
9.8513,1.5809
9.8525,1.5771
9.8537,1.5734
9.8548,1.5734
9.8559,1.5809
9.8571,1.5771
9.8582,1.5734
9.8594,1.5771
9.8606,1.5809
9.8618,1.5734
9.8629,1.5734
9.8641,1.5771
9.8653,1.5771
9.8665,1.5846
9.8676,1.5809
9.8687,1.5809
9.8699,1.5809
9.8714,1.5734
9.8728,1.5809
9.8740,1.5846
9.8752,1.5809
9.8765,1.5809
9.8779,1.5809
9.8794,1.5734
9.8807,1.5734
9.8819,1.5809
9.8831,1.5809
9.8845,1.5809
9.8859,1.5771
9.8874,1.5809
9.8887,1.5771
9.8903,1.5734
9.8917,1.5809
9.8930,1.5809
9.8943,1.5809
9.8956,1.5809
9.8968,1.5734
9.8981,1.5734
9.8993,1.5809
9.9005,1.5809
9.9018,1.5809
9.9031,1.5809
9.9043,1.5809
9.9056,1.5771
9.9068,1.5734
9.9080,1.5809
9.9092,1.5734
9.9105,1.5734
9.9117,1.5734
9.9129,1.5734
9.9141,1.5809
9.9153,1.5809
9.9165,1.5846
9.9177,1.5771
9.9189,1.5809
9.9201,1.5771
9.9213,1.5734
9.9226,1.5771
9.9238,1.5771
9.9252,1.5771
9.9267,1.5809
9.9280,1.5771
9.9294,1.5734
9.9306,1.5734
9.9319,1.5809
9.9331,1.5734
9.9343,1.5771
9.9355,1.5809
9.9367,1.5809
9.9379,1.5809
9.9391,1.5734
9.9402,1.5809
9.9413,1.5809
9.9423,1.5734
9.9434,1.5734
9.9445,1.5809
9.9457,1.5809
9.9468,1.5734
9.9479,1.5771
9.9490,1.5846
9.9501,1.5846
9.9512,1.5809
9.9523,1.5771
9.9533,1.5771
9.9544,1.5809
9.9555,1.5771
9.9566,1.5809
9.9578,1.5809
9.9589,1.5809
9.9602,1.5734
9.9613,1.5734
9.9625,1.5734
9.9637,1.5809
9.9648,1.5809
9.9659,1.5846
9.9671,1.5809
9.9683,1.5809
9.9694,1.5734
9.9705,1.5809
9.9717,1.5734
9.9728,1.5771
9.9740,1.5809
9.9752,1.5771
9.9763,1.5771
9.9777,1.5809
9.9791,1.5809
9.9804,1.5734
9.9817,1.5734
9.9829,1.5809
9.9843,1.5809
9.9858,1.5771
9.9873,1.5809
9.9887,1.5771
9.9899,1.5809
9.9910,1.5734
9.9922,1.5771
9.9935,1.5734
9.9950,1.5734
9.9962,1.5809
9.9974,1.5809
9.9987,1.5771
10.0002,1.5734
