Время[с],Напряжение[В]
22.2571,0.7645
22.2587,0.7645
22.2605,0.7645
22.2623,0.7645
22.2642,0.7607
22.2659,0.7607
22.2675,0.7607
22.2692,0.7645
22.2709,0.7607
22.2727,0.7645
22.2745,0.7607
22.2762,0.7607
22.2781,0.7607
22.2805,0.7645
22.2824,0.7570
22.2839,0.7607
22.2855,0.7570
22.2877,0.7607
22.2895,0.7570
22.2911,0.7607
22.2928,0.7607
22.2943,0.7533
22.2959,0.7607
22.2974,0.7607
22.2989,0.7607
22.3005,0.7607
22.3021,0.7607
22.3036,0.7607
22.3051,0.7607
22.3067,0.7645
22.3083,0.7607
22.3098,0.7607
22.3114,0.7607
22.3129,0.7607
22.3144,0.7607
22.3160,0.7607
22.3175,0.7607
22.3190,0.7645
22.3206,0.7607
22.3221,0.7645
22.3236,0.7607
22.3252,0.7607
22.3268,0.7607
22.3283,0.7645
22.3299,0.7570
22.3314,0.7607
22.3329,0.7607
22.3345,0.7645
22.3361,0.7645
22.3376,0.7645
22.3392,0.7607
22.3408,0.7645
22.3424,0.7607
22.3439,0.7607
22.3455,0.7607
22.3471,0.7645
22.3486,0.7607
22.3502,0.7645
22.3517,0.7607
22.3532,0.7607
22.3547,0.7645
22.3564,0.7607
22.3580,0.7607
22.3596,0.7607
22.3612,0.7645
22.3628,0.7645
22.3643,0.7645
22.3659,0.7645
22.3675,0.7645
22.3697,0.7645
22.3713,0.7607
22.3729,0.7607
22.3745,0.7645
22.3761,0.7645
22.3777,0.7607
22.3793,0.7607
22.3809,0.7645
22.3825,0.7645
22.3841,0.7645
22.3857,0.7645
22.3873,0.7570
22.3889,0.7607
22.3905,0.7607
22.3922,0.7645
22.3937,0.7645
22.3953,0.7607
22.3969,0.7645
22.3985,0.7645
22.4000,0.7607
22.4015,0.7645
22.4030,0.7570
22.4046,0.7607
22.4061,0.7607
22.4078,0.7607
22.4094,0.7645
22.4109,0.7570
22.4124,0.7607
22.4139,0.7645
22.4155,0.7570
22.4171,0.7607
22.4187,0.7607
22.4203,0.7645
22.4219,0.7607
22.4234,0.7570
22.4250,0.7607
22.4267,0.7607
22.4282,0.7607
22.4298,0.7570
22.4313,0.7607
22.4328,0.7645
22.4344,0.7607
22.4359,0.7645
22.4374,0.7645
22.4389,0.7607
22.4405,0.7645
22.4420,0.7570
22.4436,0.7570
22.4451,0.7607
22.4467,0.7570
22.4483,0.7607
22.4498,0.7645
22.4516,0.7607
22.4536,0.7607
22.4553,0.7607
22.4571,0.7607
22.4588,0.7607
22.4605,0.7607
22.4621,0.7570
22.4638,0.7607
22.4654,0.7607
22.4671,0.7570
22.4687,0.7570
22.4703,0.7570
22.4720,0.7570
22.4736,0.7607
22.4752,0.7570
22.4768,0.7570
22.4782,0.7607
22.4797,0.7570
22.4811,0.7570
22.4825,0.7570
22.4839,0.7607
22.4853,0.7607
22.4870,0.7570
22.4923,0.7570
22.4939,0.7570
22.4954,0.7533
22.4970,0.7607
22.4986,0.7496
22.5002,0.7533
22.5017,0.7570
22.5033,0.7570
22.5049,0.7570
22.5065,0.7533
22.5081,0.7570
22.5096,0.7533
22.5112,0.7533
22.5128,0.7570
22.5143,0.7607
22.5159,0.7570
22.5174,0.7533
22.5190,0.7533
22.5205,0.7496
22.5221,0.7570
22.5235,0.7533
22.5250,0.7570
22.5266,0.7533
22.5281,0.7533
22.5296,0.7533
22.5312,0.7570
22.5328,0.7533
22.5343,0.7570
22.5358,0.7533
22.5374,0.7533
22.5389,0.7570
22.5404,0.7570
22.5420,0.7533
22.5435,0.7533
22.5450,0.7496
22.5467,0.7533
22.5482,0.7533
22.5498,0.7533
22.5513,0.7533
22.5530,0.7496
22.5549,0.7570
22.5566,0.7533
22.5581,0.7496
22.5597,0.7496
22.5613,0.7533
22.5629,0.7533
22.5644,0.7533
22.5679,0.7496
22.5694,0.7496
22.5710,0.7533
22.5728,0.7496
22.5746,0.7496
22.5765,0.7533
22.5784,0.7496
22.5800,0.7496
22.5815,0.7496
22.5831,0.7533
22.5850,0.7496
22.5867,0.7496
22.5884,0.7496
22.5901,0.7533
22.5921,0.7496
22.5943,0.7496
22.5971,0.7533
22.5999,0.7533
22.6017,0.7533
22.6033,0.7533
22.6051,0.7496
22.6069,0.7533
22.6088,0.7533
22.6105,0.7459
22.6122,0.7533
22.6138,0.7533
22.6153,0.7496
22.6169,0.7496
22.6185,0.7496
22.6200,0.7459
22.6215,0.7496
22.6230,0.7496
22.6247,0.7459
22.6263,0.7496
22.6279,0.7459
22.6296,0.7496
22.6311,0.7496
22.6327,0.7496
22.6343,0.7496
22.6360,0.7496
22.6375,0.7496
22.6392,0.7496
22.6408,0.7496
22.6424,0.7496
22.6441,0.7459
22.6457,0.7496
22.6472,0.7496
22.6489,0.7496
22.6505,0.7533
22.6521,0.7533
22.6537,0.7459
22.6554,0.7459
22.6573,0.7496
22.6590,0.7459
22.6606,0.7496
22.6623,0.7496
22.6640,0.7496
22.6657,0.7459
22.6673,0.7496
22.6690,0.7496
22.6706,0.7459
22.6721,0.7496
22.6737,0.7496
22.6754,0.7496
22.6775,0.7459
22.6821,0.7496
22.6842,0.7459
22.6858,0.7533
22.6874,0.7459
22.6890,0.7496
22.6905,0.7496
22.6921,0.7496
22.6937,0.7459
22.6952,0.7459
22.6972,0.7459
22.7005,0.7496
22.7029,0.7496
22.7046,0.7422
22.7062,0.7459
22.7079,0.7459
22.7095,0.7496
22.7111,0.7459
22.7127,0.7459
22.7143,0.7459
22.7158,0.7459
22.7174,0.7459
22.7190,0.7496
22.7206,0.7496
22.7221,0.7496
22.7237,0.7459
22.7253,0.7459
22.7270,0.7496
22.7285,0.7459
22.7301,0.7459
22.7318,0.7459
22.7334,0.7496
22.7350,0.7459
22.7367,0.7459
22.7384,0.7459
22.7403,0.7459
22.7420,0.7496
22.7436,0.7459
22.7452,0.7496
22.7470,0.7459
22.7485,0.7459
22.7501,0.7496
22.7517,0.7459
22.7532,0.7459
22.7546,0.7496
22.7562,0.7459
22.7579,0.7459
22.7595,0.7459
22.7611,0.7459
22.7627,0.7422
22.7643,0.7422
22.7659,0.7459
22.7674,0.7496
22.7689,0.7496
22.7704,0.7459
22.7718,0.7422
22.7733,0.7496
22.7749,0.7459
22.7764,0.7459
22.7779,0.7496
22.7794,0.7422
22.7810,0.7459
22.7826,0.7422
22.7842,0.7422
22.7859,0.7459
22.7879,0.7422
22.7900,0.7422
22.7920,0.7459
22.7935,0.7459
22.7951,0.7422
22.7967,0.7459
22.7984,0.7459
22.8002,0.7459
22.8020,0.7459
22.8036,0.7422
22.8054,0.7459
22.8073,0.7496
22.8089,0.7422
22.8105,0.7459
22.8121,0.7422
22.8137,0.7459
22.8154,0.7459
22.8186,0.7459
22.8204,0.7459
22.8225,0.7459
22.8241,0.7459
22.8257,0.7496
22.8273,0.7422
22.8288,0.7422
22.8304,0.7459
22.8319,0.7459
22.8335,0.7459
22.8351,0.7459
22.8367,0.7459
22.8382,0.7422
22.8398,0.7459
22.8414,0.7459
22.8430,0.7422
22.8446,0.7459
22.8462,0.7459
22.8477,0.7422
22.8493,0.7422
22.8509,0.7459
22.8525,0.7422
22.8540,0.7422
22.8556,0.7422
22.8572,0.7459
22.8587,0.7459
22.8603,0.7459
22.8618,0.7459
22.8634,0.7422
22.8649,0.7496
22.8666,0.7459
22.8683,0.7422
22.8701,0.7459
22.8719,0.7422
22.8735,0.7422
22.8751,0.7496
22.8767,0.7422
22.8783,0.7459
22.8798,0.7422
22.8814,0.7422
22.8830,0.7459
22.8845,0.7422
22.8860,0.7459
22.8874,0.7459
22.8889,0.7459
22.8905,0.7385
22.8920,0.7459
22.8936,0.7459
22.8951,0.7459
22.8967,0.7422
22.8982,0.7422
22.8998,0.7422
22.9013,0.7459
22.9028,0.7422
22.9043,0.7422
22.9058,0.7459
22.9074,0.7459
22.9090,0.7459
22.9106,0.7422
22.9122,0.7459
22.9137,0.7422
22.9152,0.7422
22.9173,0.7422
22.9188,0.7422
22.9260,0.7422
22.9276,0.7459
22.9291,0.7422
22.9306,0.7422
22.9321,0.7422
22.9337,0.7422
22.9352,0.7422
22.9377,0.7422
22.9393,0.7422
22.9409,0.7422
22.9425,0.7422
22.9440,0.7459
22.9456,0.7422
22.9472,0.7459
22.9488,0.7422
22.9506,0.7422
22.9522,0.7422
22.9538,0.7422
22.9554,0.7422
22.9571,0.7422
22.9588,0.7385
22.9604,0.7422
22.9620,0.7385
22.9636,0.7422
22.9651,0.7422
22.9668,0.7422
22.9686,0.7385
22.9703,0.7422
22.9722,0.7459
22.9739,0.7422
22.9756,0.7385
22.9777,0.7385
22.9798,0.7422
22.9817,0.7422
22.9832,0.7422
22.9848,0.7422
22.9865,0.7459
22.9881,0.7422
22.9896,0.7422
22.9914,0.7422
22.9930,0.7385
22.9947,0.7422
22.9964,0.7385
22.9980,0.7422
22.9996,0.7422
23.0013,0.7459
23.0030,0.7385
23.0046,0.7422
23.0063,0.7422
23.0081,0.7459
23.0098,0.7422
23.0116,0.7422
23.0133,0.7459
23.0152,0.7422
23.0171,0.7422
23.0187,0.7459
23.0203,0.7496
23.0218,0.7459
23.0233,0.7459
23.0249,0.7496
23.0266,0.7496
23.0282,0.7459
23.0298,0.7459
23.0316,0.7496
23.0336,0.7496
23.0352,0.7533
23.0369,0.7533
23.0384,0.7496
23.0400,0.7496
23.0416,0.7533
23.0431,0.7496
23.0446,0.7533
23.0473,0.7570
23.0490,0.7570
23.0507,0.7533
23.0522,0.7570
23.0538,0.7570
23.0554,0.7607
23.0570,0.7645
23.0585,0.7607
23.0601,0.7607
23.0616,0.7645
23.0631,0.7607
23.0647,0.7607
23.0662,0.7570
23.0677,0.7607
23.0693,0.7645
23.0709,0.7607
23.0724,0.7645
23.0740,0.7607
23.0755,0.7645
23.0772,0.7570
23.0788,0.7607
23.0803,0.7645
23.0819,0.7607
23.0835,0.7645
23.0851,0.7645
23.0867,0.7607
23.0883,0.7645
23.0899,0.7645
23.0915,0.7645
23.0931,0.7607
23.0947,0.7682
23.0962,0.7682
23.0978,0.7607
23.0994,0.7682
23.1009,0.7682
23.1024,0.7645
23.1039,0.7645
23.1054,0.7682
23.1070,0.7682
23.1085,0.7645
23.1101,0.7645
23.1116,0.7682
23.1134,0.7645
23.1150,0.7682
23.1169,0.7682
23.1185,0.7682
23.1201,0.7645
23.1218,0.7607
23.1237,0.7645
23.1252,0.7645
23.1269,0.7682
23.1286,0.7645
23.1302,0.7682
23.1318,0.7645
23.1334,0.7682
23.1351,0.7682
23.1371,0.7645
23.1389,0.7645
23.1408,0.7607
23.1425,0.7645
23.1440,0.7645
23.1456,0.7682
23.1472,0.7682
23.1488,0.7645
23.1503,0.7607
23.1519,0.7645
23.1535,0.7682
23.1550,0.7645
23.1566,0.7645
23.1582,0.7682
23.1598,0.7645
23.1613,0.7645
23.1629,0.7682
23.1645,0.7682
23.1660,0.7645
23.1676,0.7682
23.1691,0.7645
23.1707,0.7645
23.1723,0.7607
23.1738,0.7682
23.1754,0.7682
23.1769,0.7682
23.1785,0.7645
23.1801,0.7645
23.1816,0.7682
23.1833,0.7682
23.1848,0.7645
23.1865,0.7682
23.1881,0.7682
23.1896,0.7645
23.1912,0.7607
23.1928,0.7645
23.1943,0.7645
23.1959,0.7682
23.1975,0.7607
23.1991,0.7645
23.2007,0.7607
23.2022,0.7645
23.2038,0.7607
23.2053,0.7645
23.2070,0.7645
23.2086,0.7682
23.2101,0.7645
23.2117,0.7645
23.2133,0.7682
23.2149,0.7682
23.2165,0.7645
23.2180,0.7645
23.2196,0.7645
23.2213,0.7607
23.2233,0.7645
23.2249,0.7645
23.2266,0.7645
23.2282,0.7645
23.2297,0.7645
23.2348,0.7645
23.2364,0.7607
23.2380,0.7645
23.2396,0.7645
23.2412,0.7645
23.2428,0.7607
23.2443,0.7607
23.2459,0.7645
23.2475,0.7645
23.2490,0.7607
23.2506,0.7645
23.2522,0.7607
23.2537,0.7645
23.2553,0.7607
23.2569,0.7607
23.2585,0.7607
23.2600,0.7607
23.2616,0.7570
23.2631,0.7607
23.2647,0.7570
23.2663,0.7645
23.2678,0.7607
23.2694,0.7607
23.2709,0.7607
23.2725,0.7645
23.2740,0.7570
23.2755,0.7607
23.2770,0.7607
23.2785,0.7607
23.2801,0.7570
23.2816,0.7570
23.2831,0.7607
23.2847,0.7570
23.2863,0.7607
23.2879,0.7607
23.2897,0.7570
23.2914,0.7570
23.2930,0.7570
23.2948,0.7533
23.2967,0.7607
23.2985,0.7533
23.3001,0.7607
23.3018,0.7570
23.3035,0.7570
23.3055,0.7570
23.3074,0.7533
23.3092,0.7607
23.3111,0.7607
23.3127,0.7570
23.3144,0.7570
23.3164,0.7533
23.3184,0.7570
23.3202,0.7607
23.3220,0.7533
23.3240,0.7570
23.3255,0.7570
23.3272,0.7607
23.3288,0.7570
23.3304,0.7533
23.3319,0.7570
23.3336,0.7533
23.3352,0.7570
23.3369,0.7570
23.3385,0.7607
23.3401,0.7570
23.3417,0.7570
23.3432,0.7570
23.3448,0.7570
23.3465,0.7570
23.3481,0.7533
23.3497,0.7533
23.3515,0.7570
23.3534,0.7533
23.3550,0.7570
23.3567,0.7607
23.3583,0.7570
23.3599,0.7607
23.3615,0.7570
23.3630,0.7570
23.3645,0.7607
23.3661,0.7607
23.3677,0.7570
23.3692,0.7533
23.3707,0.7570
23.3722,0.7570
23.3738,0.7570
23.3754,0.7570
23.3771,0.7570
23.3787,0.7570
23.3803,0.7570
23.3818,0.7570
23.3834,0.7570
23.3850,0.7570
23.3866,0.7607
23.3882,0.7570
23.3897,0.7533
23.3914,0.7570
23.3930,0.7570
23.3946,0.7570
23.3962,0.7533
23.3977,0.7570
23.3992,0.7570
23.4008,0.7533
23.4023,0.7607
23.4038,0.7570
23.4052,0.7570
23.4068,0.7570
23.4083,0.7570
23.4099,0.7570
23.4115,0.7533
23.4131,0.7570
23.4146,0.7570
23.4162,0.7570
23.4178,0.7570
23.4194,0.7533
23.4209,0.7496
23.4226,0.7570
23.4247,0.7533
23.4272,0.7533
23.4359,0.7570
23.4379,0.7570
23.4396,0.7570
23.4416,0.7570
23.4433,0.7570
23.4448,0.7496
23.4465,0.7570
23.4481,0.7533
23.4496,0.7570
23.4512,0.7533
23.4529,0.7533
23.4544,0.7533
23.4561,0.7533
23.4578,0.7496
23.4594,0.7533
23.4610,0.7533
23.4626,0.7533
23.4641,0.7496
23.4658,0.7533
23.4674,0.7533
23.4690,0.7533
23.4707,0.7570
23.4723,0.7533
23.4743,0.7533
23.4761,0.7570
23.4776,0.7496
23.4794,0.7496
23.4811,0.7533
23.4828,0.7533
23.4843,0.7496
23.4862,0.7496
23.4878,0.7533
23.4893,0.7496
23.4911,0.7496
23.4927,0.7533
23.4942,0.7533
23.4980,0.7496
23.4996,0.7533
23.5011,0.7533
23.5027,0.7459
23.5042,0.7496
23.5058,0.7496
23.5075,0.7496
23.5090,0.7496
23.5107,0.7496
23.5122,0.7496
23.5138,0.7496
23.5154,0.7496
23.5170,0.7496
23.5185,0.7533
23.5201,0.7459
23.5216,0.7533
23.5231,0.7496
23.5248,0.7459
23.5264,0.7496
23.5280,0.7496
23.5296,0.7459
23.5311,0.7496
23.5327,0.7533
23.5343,0.7496
23.5358,0.7496
23.5374,0.7459
23.5390,0.7459
23.5405,0.7496
23.5422,0.7496
23.5439,0.7496
23.5456,0.7422
23.5472,0.7459
23.5489,0.7459
23.5546,0.7459
23.5563,0.7496
23.5579,0.7459
23.5596,0.7459
23.5612,0.7422
23.5628,0.7459
23.5645,0.7422
23.5661,0.7459
23.5677,0.7422
23.5693,0.7459
23.5709,0.7496
23.5726,0.7459
23.5744,0.7459
23.5760,0.7459
23.5777,0.7459
23.5794,0.7422
23.5811,0.7459
23.5830,0.7459
23.5850,0.7459
23.5869,0.7422
23.5886,0.7422
23.5903,0.7459
23.5928,0.7422
23.5945,0.7459
23.5961,0.7422
23.5977,0.7422
23.5992,0.7459
23.6009,0.7422
23.6024,0.7459
23.6039,0.7459
23.6055,0.7459
23.6071,0.7422
23.6122,0.7459
23.6139,0.7422
23.6154,0.7422
23.6171,0.7385
23.6186,0.7422
23.6202,0.7422
23.6219,0.7422
23.6236,0.7422
23.6253,0.7385
23.6271,0.7422
23.6287,0.7422
23.6304,0.7422
23.6320,0.7422
23.6337,0.7422
23.6353,0.7422
23.6369,0.7422
23.6384,0.7422
23.6399,0.7459
23.6415,0.7422
23.6430,0.7385
23.6445,0.7422
23.6462,0.7422
23.6478,0.7459
23.6494,0.7385
23.6511,0.7422
23.6527,0.7422
23.6543,0.7422
23.6560,0.7422
23.6577,0.7385
23.6593,0.7422
23.6610,0.7348
23.6626,0.7385
23.6642,0.7385
23.6659,0.7422
23.6675,0.7422
23.6692,0.7385
23.6708,0.7459
23.6724,0.7422
23.6744,0.7422
23.6760,0.7348
23.6777,0.7385
23.6793,0.7385
23.6809,0.7422
23.6825,0.7385
23.6841,0.7422
23.6857,0.7385
23.6874,0.7422
23.6890,0.7422
23.6908,0.7385
23.6925,0.7422
23.6942,0.7385
23.7058,0.7422
23.7073,0.7422
23.7088,0.7422
23.7104,0.7385
23.7120,0.7385
23.7136,0.7385
23.7152,0.7422
23.7169,0.7385
23.7185,0.7385
23.7201,0.7385
23.7216,0.7385
23.7232,0.7422
23.7248,0.7422
23.7264,0.7385
23.7279,0.7385
23.7295,0.7348
23.7310,0.7385
23.7326,0.7422
23.7342,0.7385
23.7358,0.7385
23.7373,0.7385
23.7389,0.7385
23.7406,0.7348
23.7421,0.7385
23.7437,0.7385
23.7453,0.7385
23.7470,0.7385
23.7485,0.7385
23.7501,0.7385
23.7517,0.7385
23.7533,0.7385
23.7549,0.7385
23.7565,0.7348
23.7581,0.7385
23.7597,0.7385
23.7613,0.7422
23.7629,0.7385
23.7645,0.7385
23.7661,0.7348
23.7676,0.7348
23.7693,0.7422
23.7709,0.7385
23.7724,0.7422
23.7741,0.7348
23.7757,0.7385
23.7772,0.7385
23.7788,0.7348
23.7804,0.7422
23.7820,0.7385
23.7836,0.7385
23.7851,0.7385
23.7867,0.7385
23.7886,0.7385
23.7905,0.7348
23.7921,0.7385
23.7938,0.7385
23.7955,0.7385
23.7972,0.7348
23.7992,0.7385
23.8008,0.7348
23.8024,0.7422
23.8040,0.7385
23.8057,0.7348
23.8073,0.7385
23.8089,0.7385
23.8109,0.7385
23.8130,0.7348
23.8148,0.7385
23.8170,0.7385
23.8186,0.7348
23.8201,0.7385
23.8217,0.7385
23.8233,0.7348
23.8248,0.7385
23.8265,0.7348
23.8281,0.7385
23.8296,0.7385
23.8312,0.7348
23.8328,0.7348
23.8344,0.7385
23.8360,0.7385
23.8376,0.7385
23.8392,0.7348
23.8407,0.7348
23.8422,0.7348
23.8438,0.7348
23.8453,0.7348
23.8469,0.7385
23.8485,0.7348
23.8501,0.7348
23.8517,0.7385
23.8533,0.7385
23.8549,0.7348
23.8566,0.7385
23.8582,0.7385
23.8597,0.7385
23.8613,0.7348
23.8629,0.7385
23.8645,0.7348
23.8661,0.7311
23.8677,0.7385
23.8693,0.7348
23.8709,0.7348
23.8725,0.7348
23.8741,0.7348
23.8757,0.7348
23.8773,0.7348
23.8789,0.7348
23.8804,0.7311
23.8820,0.7348
23.8836,0.7348
23.8851,0.7385
23.8869,0.7385
23.8884,0.7348
23.8900,0.7348
23.8917,0.7385
23.8932,0.7348
23.8948,0.7348
23.8965,0.7311
23.8981,0.7311
23.8996,0.7348
23.9013,0.7385
23.9029,0.7348
23.9045,0.7348
23.9060,0.7348
23.9076,0.7385
23.9092,0.7348
23.9107,0.7348
23.9123,0.7311
23.9139,0.7348
23.9155,0.7348
23.9171,0.7311
23.9187,0.7385
23.9203,0.7348
23.9219,0.7348
23.9235,0.7348
23.9251,0.7348
23.9267,0.7311
23.9283,0.7311
23.9298,0.7348
23.9314,0.7311
23.9330,0.7348
23.9346,0.7348
23.9362,0.7348
23.9425,0.7311
23.9558,0.7348
23.9574,0.7385
23.9591,0.7348
23.9608,0.7311
23.9624,0.7311
23.9640,0.7348
23.9657,0.7273
23.9758,0.7348
23.9773,0.7348
23.9789,0.7311
23.9806,0.7311
23.9822,0.7311
23.9837,0.7311
23.9853,0.7348
23.9906,0.7311
23.9921,0.7311
23.9937,0.7311
23.9953,0.7348
23.9969,0.7348
23.9986,0.7348
24.0001,0.7348
24.0017,0.7348
24.0033,0.7273
24.0049,0.7273
24.0065,0.7348
24.0081,0.7348
24.0097,0.7311
24.0112,0.7348
24.0128,0.7311
24.0144,0.7348
24.0258,0.7348
24.0274,0.7348
24.0290,0.7311
24.0306,0.7311
24.0322,0.7273
24.0338,0.7348
24.0354,0.7311
24.0371,0.7348
24.0389,0.7348
24.0411,0.7311
24.0428,0.7311
24.0445,0.7311
24.0466,0.7348
24.0487,0.7311
24.0504,0.7311
24.0521,0.7273
24.0544,0.7311
24.0564,0.7273
24.0583,0.7311
24.0604,0.7348
24.0621,0.7311
24.0637,0.7348
24.0654,0.7348
24.0670,0.7348
24.0687,0.7348
24.0702,0.7311
24.0718,0.7311
24.0738,0.7311
24.0754,0.7348
24.0771,0.7348
24.0786,0.7348
24.0801,0.7348
24.0818,0.7348
24.0835,0.7348
24.0852,0.7348
24.0869,0.7348
24.0886,0.7385
24.0902,0.7348
24.0918,0.7348
24.0935,0.7385
24.0952,0.7311
24.0970,0.7385
24.0987,0.7348
24.1004,0.7348
24.1022,0.7385
24.1040,0.7385
24.1057,0.7385
24.1073,0.7385
24.1088,0.7422
24.1104,0.7422
24.1148,0.7385
24.1164,0.7459
24.1179,0.7422
24.1195,0.7459
24.1211,0.7422
24.1228,0.7422
24.1244,0.7422
24.1261,0.7422
24.1281,0.7496
24.1297,0.7533
24.1314,0.7496
24.1332,0.7533
24.1350,0.7533
24.1367,0.7459
24.1384,0.7496
24.1400,0.7496
24.1417,0.7570
24.1433,0.7496
24.1450,0.7533
24.1466,0.7496
24.1482,0.7533
24.1498,0.7533
24.1514,0.7533
24.1530,0.7533
24.1545,0.7496
24.1562,0.7533
24.1579,0.7570
24.1596,0.7570
24.1613,0.7533
24.1629,0.7570
24.1644,0.7570
24.1661,0.7570
24.1677,0.7570
24.1694,0.7570
24.1711,0.7570
24.1726,0.7570
24.1742,0.7570
24.1759,0.7570
24.1774,0.7570
24.1790,0.7570
24.1807,0.7607
24.1823,0.7607
24.1839,0.7570
24.1856,0.7570
24.1873,0.7570
24.1888,0.7570
24.1905,0.7607
24.1921,0.7570
24.1939,0.7570
24.2058,0.7607
24.2074,0.7570
24.2090,0.7570
24.2105,0.7570
24.2122,0.7570
24.2138,0.7607
24.2155,0.7570
24.2172,0.7607
24.2188,0.7607
24.2206,0.7570
24.2223,0.7570
24.2239,0.7570
24.2257,0.7607
24.2273,0.7607
24.2289,0.7570
24.2306,0.7607
24.2323,0.7570
24.2339,0.7607
24.2355,0.7570
24.2371,0.7533
24.2387,0.7570
24.2402,0.7607
24.2418,0.7570
24.2434,0.7607
24.2450,0.7570
24.2466,0.7570
24.2482,0.7607
24.2497,0.7607
24.2513,0.7607
24.2530,0.7607
24.2547,0.7607
24.2564,0.7607
24.2580,0.7570
24.2596,0.7570
24.2613,0.7570
24.2629,0.7570
24.2645,0.7607
24.2661,0.7533
24.2677,0.7607
24.2693,0.7607
24.2709,0.7570
24.2724,0.7570
24.2741,0.7607
24.2757,0.7607
24.2772,0.7570
24.2788,0.7607
24.2804,0.7607
24.2820,0.7570
24.2836,0.7570
24.2851,0.7570
24.2868,0.7570
24.2884,0.7570
24.2900,0.7570
24.2916,0.7607
24.2936,0.7570
24.2955,0.7607
24.2973,0.7570
24.2989,0.7570
24.3058,0.7570
24.3074,0.7570
24.3090,0.7533
24.3105,0.7533
24.3121,0.7570
24.3136,0.7570
24.3152,0.7533
24.3168,0.7496
24.3183,0.7533
24.3198,0.7570
24.3214,0.7570
24.3229,0.7496
24.3245,0.7533
24.3260,0.7496
24.3276,0.7533
24.3292,0.7570
24.3307,0.7533
24.3323,0.7570
24.3339,0.7570
24.3355,0.7533
24.3372,0.7533
24.3388,0.7533
24.3404,0.7496
24.3421,0.7570
24.3437,0.7533
24.3452,0.7533
24.3469,0.7533
24.3486,0.7496
24.3505,0.7533
24.3523,0.7496
24.3540,0.7459
24.3557,0.7533
24.3575,0.7496
24.3593,0.7533
24.3609,0.7459
24.3625,0.7459
24.3642,0.7496
24.3661,0.7496
24.3678,0.7496
24.3697,0.7533
24.3716,0.7533
24.3732,0.7496
24.3748,0.7496
24.3765,0.7496
24.3790,0.7496
24.3806,0.7496
24.3822,0.7496
24.3837,0.7459
24.3854,0.7459
24.3871,0.7459
24.3889,0.7496
24.3906,0.7496
24.3922,0.7496
24.3939,0.7533
24.3957,0.7496
24.3973,0.7459
24.3988,0.7496
24.4005,0.7496
24.4021,0.7459
24.4036,0.7496
24.4053,0.7459
24.4070,0.7496
24.4086,0.7496
24.4104,0.7459
24.4120,0.7459
24.4137,0.7496
24.4154,0.7496
24.4170,0.7459
24.4186,0.7496
24.4202,0.7459
24.4218,0.7459
24.4236,0.7459
24.4254,0.7496
24.4279,0.7496
24.4297,0.7496
24.4315,0.7496
24.4333,0.7459
24.4350,0.7496
24.4366,0.7459
24.4383,0.7496
24.4400,0.7496
24.4416,0.7496
24.4432,0.7496
24.4448,0.7496
24.4464,0.7459
24.4479,0.7459
24.4495,0.7496
24.4511,0.7459
24.4526,0.7533
24.4541,0.7496
24.4557,0.7459
24.4573,0.7496
24.4589,0.7459
24.4605,0.7459
24.4621,0.7496
24.4690,0.7459
24.4705,0.7496
24.4721,0.7496
24.4737,0.7459
24.4753,0.7496
24.4769,0.7459
24.4785,0.7422
24.4800,0.7459
24.4816,0.7422
24.4832,0.7459
24.4848,0.7459
24.4864,0.7496
24.4879,0.7459
24.4896,0.7459
24.4911,0.7496
24.4930,0.7496
24.4948,0.7422
24.4965,0.7496
24.4981,0.7496
24.4996,0.7422
24.5011,0.7459
24.5026,0.7496
24.5042,0.7496
24.5057,0.7459
24.5073,0.7459
24.5090,0.7459
24.5106,0.7496
24.5123,0.7496
24.5140,0.7422
24.5159,0.7496
24.5179,0.7459
24.5199,0.7459
24.5219,0.7459
24.5238,0.7459
24.5254,0.7496
24.5272,0.7459
24.5288,0.7459
24.5307,0.7422
24.5326,0.7496
24.5343,0.7459
24.5360,0.7459
24.5377,0.7459
24.5394,0.7459
24.5413,0.7496
24.5433,0.7459
24.5452,0.7496
24.5468,0.7459
24.5484,0.7385
24.5500,0.7459
24.5517,0.7459
24.5534,0.7459
24.5551,0.7422
24.5575,0.7459
24.5596,0.7459
24.5615,0.7422
24.5633,0.7459
24.5652,0.7422
24.5670,0.7385
24.5686,0.7422
24.5702,0.7459
24.5718,0.7459
24.5733,0.7422
24.5749,0.7459
24.5767,0.7459
24.5782,0.7422
24.5797,0.7459
24.5813,0.7422
24.5828,0.7422
24.5843,0.7422
24.5868,0.7385
24.5884,0.7422
24.5900,0.7422
24.5916,0.7422
24.5932,0.7422
24.5949,0.7422
24.5966,0.7422
24.5982,0.7422
24.5998,0.7422
24.6014,0.7422
24.6030,0.7385
24.6046,0.7385
24.6063,0.7385
24.6078,0.7422
24.6094,0.7422
24.6110,0.7422
24.6126,0.7385
24.6142,0.7422
24.6158,0.7385
24.6173,0.7422
24.6189,0.7385
24.6204,0.7385
24.6220,0.7385
24.6235,0.7385
24.6253,0.7422
24.6271,0.7348
24.6287,0.7385
24.6304,0.7385
24.6323,0.7422
24.6341,0.7385
24.6372,0.7422
24.6391,0.7385
24.6410,0.7385
24.6429,0.7385
24.6450,0.7385
24.6469,0.7385
24.6487,0.7422
24.6505,0.7385
24.6523,0.7385
24.6540,0.7348
24.6558,0.7348
24.6575,0.7348
24.6592,0.7385
